rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
61,Kotlin,android-showcase,5974,839,Kotlin,https://github.com/igorwojda/android-showcase,igorwojda,7,2023-06-08T22:31:26Z,"💎 Android application following best practices:  Kotlin, Coroutines, JetPack, Clean Architecture, Feature Modules, Tests, MVVM, DI, Static Analysis..."
62,Kotlin,chains,5921,3677,Kotlin,https://github.com/ethereum-lists/chains,ethereum-lists,28,2023-06-12T15:56:04Z,provides metadata for chains
63,Kotlin,android-developer-roadmap,5911,537,Kotlin,https://github.com/skydoves/android-developer-roadmap,skydoves,8,2023-05-23T13:49:36Z,🗺 The 2022 Android Developer Roadmap suggests learning paths to understanding Android development.
64,Kotlin,tivi,5895,810,Kotlin,https://github.com/chrisbanes/tivi,chrisbanes,19,2023-06-11T15:23:48Z,"Tivi is a TV show tracking Android app, which connects to trakt.tv"
65,Kotlin,facebook-android-sdk,5889,3771,Kotlin,https://github.com/facebook/facebook-android-sdk,facebook,72,2023-06-01T03:27:03Z,Used to integrate Android apps with Facebook Platform.
66,Kotlin,android-oss,5703,1011,Kotlin,https://github.com/kickstarter/android-oss,kickstarter,6,2023-06-13T00:09:56Z,"Kickstarter for Android. Bring new ideas to life, anywhere."
67,Kotlin,arrow,5667,412,Kotlin,https://github.com/arrow-kt/arrow,arrow-kt,34,2023-06-07T05:07:25Z,Λrrow - Functional companion to Kotlin's Standard Library
68,Kotlin,Design-Patterns-In-Kotlin,5664,683,Kotlin,https://github.com/dbacinski/Design-Patterns-In-Kotlin,dbacinski,2,2021-03-15T12:16:24Z,Design Patterns implemented in Kotlin
69,Kotlin,MultiType,5643,754,Kotlin,https://github.com/drakeet/MultiType,drakeet,10,2022-08-28T04:51:44Z,Flexible multiple types for Android RecyclerView.
70,Kotlin,ktlint,5604,477,Kotlin,https://github.com/pinterest/ktlint,pinterest,24,2023-06-13T04:49:07Z,An anti-bikeshedding Kotlin linter with built-in formatter
71,Kotlin,Unciv,5557,1243,Kotlin,https://github.com/yairm210/Unciv,yairm210,120,2023-06-13T06:44:16Z,Open-source Android/Desktop remake of Civ V
72,Kotlin,detekt,5469,737,Kotlin,https://github.com/detekt/detekt,detekt,147,2023-06-12T16:08:26Z,Static code analysis for Kotlin
73,Kotlin,LibreTube,5460,324,Kotlin,https://github.com/libre-tube/LibreTube,libre-tube,72,2023-06-13T08:33:31Z,"An alternative frontend for YouTube, for Android."
74,Kotlin,Alerter,5409,639,Kotlin,https://github.com/Tapadoo/Alerter,Tapadoo,42,2021-09-20T16:52:26Z,An Android Alerting Library
75,Kotlin,ComposeCookBook,5353,688,Kotlin,https://github.com/Gurupreet/ComposeCookBook,Gurupreet,7,2023-04-27T22:19:16Z,"A Collection on all Jetpack compose UI elements, Layouts, Widgets and Demo screens to see it's potential"
76,Kotlin,mavericks,5315,442,Kotlin,https://github.com/airbnb/mavericks,airbnb,53,2023-06-08T20:35:38Z,Mavericks: Android on Autopilot
77,Kotlin,sqldelight,5272,462,Kotlin,https://github.com/cashapp/sqldelight,cashapp,178,2023-06-13T06:46:44Z,SQLDelight - Generates typesafe Kotlin APIs from SQL
78,Kotlin,topeka,5202,1100,Kotlin,https://github.com/android/topeka,android,8,2021-01-22T21:31:15Z,A fun to play quiz that showcases material design on Android
79,Kotlin,SagerNet,5130,828,Kotlin,https://github.com/SagerNet/SagerNet,SagerNet,93,2023-06-12T01:44:37Z,The universal proxy toolchain for Android
80,Kotlin,Android-Iconics,5085,635,Kotlin,https://github.com/mikepenz/Android-Iconics,mikepenz,5,2023-01-10T12:43:11Z,"Android-Iconics - Use any icon font, or vector (.svg) as drawable in your application."
81,Kotlin,reader,5041,4616,Kotlin,https://github.com/hectorqin/reader,hectorqin,37,2023-06-12T05:10:50Z,阅读3服务器版，桌面端，iOS可用。后端 Kotlin + Spring Boot + Vert.x + Coroutine ；前端 Vue.js + Element。麻烦点点star，关注一下公众号【假装大佬】❗️
82,Kotlin,williamchart,4993,800,Kotlin,https://github.com/diogobernardino/williamchart,diogobernardino,26,2022-02-15T12:19:27Z,Android Library to rapidly develop attractive and insightful charts in android applications.
83,Kotlin,mockk,4985,291,Kotlin,https://github.com/mockk/mockk,mockk,224,2023-06-07T15:12:09Z,mocking library for Kotlin
84,Kotlin,DBFlow,4865,613,Kotlin,https://github.com/agrosner/DBFlow,agrosner,34,2022-03-15T02:19:57Z,"A blazing fast, powerful, and very simple ORM android database library that writes database code for you."
85,Kotlin,kotlinx.serialization,4557,604,Kotlin,https://github.com/Kotlin/kotlinx.serialization,Kotlin,336,2023-06-12T13:52:13Z,Kotlin multiplatform / multi-format serialization 
86,Kotlin,ViMusic,4527,274,Kotlin,https://github.com/vfsfitvnm/ViMusic,vfsfitvnm,99,2023-06-12T14:25:29Z,An Android application for streaming music from YouTube Music.
87,Kotlin,muzei,4509,958,Kotlin,https://github.com/muzei/muzei,muzei,27,2023-06-06T18:39:14Z,Muzei Live Wallpaper for Android
88,Kotlin,androidx,4509,775,Kotlin,https://github.com/androidx/androidx,androidx,4,2023-06-13T04:33:41Z,Development environment for Android Jetpack extension libraries under the androidx namespace. Synchronized with Android Jetpack's primary development branch on AOSP.
89,Kotlin,booster,4499,541,Kotlin,https://github.com/didi/booster,didi,30,2023-06-08T10:48:53Z,🚀Optimizer for mobile applications
90,Kotlin,Android-CleanArchitecture-Kotlin,4397,886,Kotlin,https://github.com/android10/Android-CleanArchitecture-Kotlin,android10,72,2022-02-18T13:56:04Z,"This is a movies sample app in Kotlin, which is part of a serie of blog posts I have written about architecting android application using different approaches."
91,Kotlin,intellij-rust,4387,368,Kotlin,https://github.com/intellij-rust/intellij-rust,intellij-rust,1749,2023-06-13T07:17:43Z,Rust plugin for the IntelliJ Platform
92,Kotlin,camera-samples,4347,2193,Kotlin,https://github.com/android/camera-samples,android,114,2023-04-11T17:37:11Z,Multiple samples showing the best practices in camera APIs on Android.
93,Kotlin,fuel,4337,403,Kotlin,https://github.com/kittinunf/fuel,kittinunf,87,2023-06-01T14:31:39Z,The easiest HTTP networking library for Kotlin/Android
94,Kotlin,florisboard,4208,300,Kotlin,https://github.com/florisboard/florisboard,florisboard,448,2023-06-02T00:06:53Z,An open-source keyboard for Android which respects your privacy. Currently in early-beta.
95,Kotlin,qksms,4153,1055,Kotlin,https://github.com/moezbhatti/qksms,moezbhatti,475,2023-06-02T16:19:16Z,The most beautiful SMS messenger for Android
96,Kotlin,Shizuku,4109,312,Kotlin,https://github.com/RikkaApps/Shizuku,RikkaApps,26,2023-06-03T23:04:17Z,Using system APIs directly with adb/root privileges from normal apps through a Java process started with app_process.
97,Kotlin,RxDownload,4107,622,Kotlin,https://github.com/ssseasonnn/RxDownload,ssseasonnn,43,2021-10-28T03:03:13Z,A multi-threaded download tool written with RxJava and Kotlin
98,Kotlin,Kotlin-Tutorials,4088,571,Kotlin,https://github.com/bennyhuo/Kotlin-Tutorials,bennyhuo,8,2022-04-03T23:34:28Z,【持续更新中】本仓库持续记录以 Kotlin 为基础的视频内容的制作过程
99,Kotlin,intellij-rainbow-brackets,4035,182,Kotlin,https://github.com/izhangzhihao/intellij-rainbow-brackets,izhangzhihao,9,2023-06-07T11:33:29Z,🌈Rainbow Brackets for IntelliJ based IDEs/Android Studio/HUAWEI DevEco Studio
100,Kotlin,Seal,4034,166,Kotlin,https://github.com/JunkFood02/Seal,JunkFood02,105,2023-06-12T15:33:11Z,"Video/Audio Downloader for Android, based on yt-dlp, designed with Material You"
1,Lua,kong,35039,4472,Lua,https://github.com/Kong/kong,Kong,188,2023-06-13T08:59:34Z,🦍 The Cloud-Native API Gateway 
2,Lua,waifu2x,26304,2710,Lua,https://github.com/nagadomi/waifu2x,nagadomi,147,2023-05-04T00:50:48Z,Image Super-Resolution for Anime-Style Art
3,Lua,SpaceVim,19912,1489,Lua,https://github.com/SpaceVim/SpaceVim,SpaceVim,35,2023-06-11T15:18:58Z,A community-driven modular vim/neovim distribution - The ultimate vimrc
4,Lua,neural-style,18315,2764,Lua,https://github.com/jcjohnson/neural-style,jcjohnson,292,2018-02-23T01:21:20Z,Torch implementation of neural style algorithm
5,Lua,NvChad,17652,1256,Lua,https://github.com/NvChad/NvChad,NvChad,0,2023-06-11T14:22:58Z,"Blazing fast Neovim config providing solid defaults and a beautiful UI, enhancing your neovim experience."
6,Lua,LunarVim,14942,1468,Lua,https://github.com/LunarVim/LunarVim,LunarVim,51,2023-06-12T14:02:03Z,🌙 LunarVim is an IDE layer for Neovim. Completely free and community driven.
7,Lua,openface,14709,3610,Lua,https://github.com/cmusatyalab/openface,cmusatyalab,9,2023-05-24T04:12:30Z,Face recognition with deep neural networks.
8,Lua,koreader,12977,1102,Lua,https://github.com/koreader/koreader,koreader,545,2023-06-13T06:00:59Z,"An ebook reader application supporting PDF, DjVu, EPUB, FB2 and many more formats, running on Cervantes, Kindle, Kobo, PocketBook and Android devices"
9,Lua,apisix,12006,2236,Lua,https://github.com/apache/apisix,apache,624,2023-06-13T07:42:50Z,The Cloud-Native API Gateway
10,Lua,CycleGAN,11730,1929,Lua,https://github.com/junyanz/CycleGAN,junyanz,55,2020-08-03T14:35:58Z,"Software that can generate photos from paintings,  turn horses into zebras,  perform style transfer, and more."
11,Lua,char-rnn,11130,2557,Lua,https://github.com/karpathy/char-rnn,karpathy,89,2018-05-04T15:25:25Z,"Multi-layer Recurrent Neural Networks (LSTM, GRU, RNN) for character-level language models in Torch"
12,Lua,telescope.nvim,10342,655,Lua,https://github.com/nvim-telescope/telescope.nvim,nvim-telescope,231,2023-06-13T02:09:13Z,"Find, Filter, Preview, Pick. All lua, all the time."
13,Lua,AstroNvim,9724,682,Lua,https://github.com/AstroNvim/AstroNvim,AstroNvim,0,2023-06-12T19:52:11Z,AstroNvim is an aesthetic and feature-rich neovim config that is extensible and easy to use with a great set of plugins 
14,Lua,pix2pix,9565,1686,Lua,https://github.com/phillipi/pix2pix,phillipi,84,2021-06-06T12:09:47Z,Image-to-image translation with conditional adversarial nets
15,Lua,nvim-lspconfig,7570,1913,Lua,https://github.com/neovim/nvim-lspconfig,neovim,26,2023-06-12T13:15:30Z,Quickstart configs for Nvim LSP
16,Lua,sysdig,7294,711,Lua,https://github.com/draios/sysdig,draios,129,2023-06-12T08:39:10Z,Linux system exploration and troubleshooting tool with first class support for containers
17,Lua,xmake,7158,622,Lua,https://github.com/xmake-io/xmake,xmake-io,81,2023-06-13T06:47:33Z,🔥 A cross-platform build utility based on Lua
18,Lua,lite,7072,334,Lua,https://github.com/rxi/lite,rxi,89,2021-10-28T06:45:13Z,A lightweight text editor written in Lua
19,Lua,dockercraft,6911,409,Lua,https://github.com/docker/dockercraft,docker,15,2021-06-15T14:24:53Z,Docker + Minecraft = Dockercraft
20,Lua,packer.nvim,6567,247,Lua,https://github.com/wbthomason/packer.nvim,wbthomason,254,2023-06-10T03:31:25Z,"A use-package inspired plugin manager for Neovim. Uses native packages, supports Luarocks dependencies, written in Lua, allows for expressive config"
21,Lua,kickstart.nvim,5519,2480,Lua,https://github.com/nvim-lua/kickstart.nvim,nvim-lua,0,2023-06-12T02:31:06Z,A launch point for your personal nvim configuration
22,Lua,LazyVim,5511,406,Lua,https://github.com/LazyVim/LazyVim,LazyVim,1,2023-06-12T15:24:01Z,Neovim config for the lazy
23,Lua,nvim-cmp,5395,300,Lua,https://github.com/hrsh7th/nvim-cmp,hrsh7th,123,2023-06-11T04:21:19Z,A completion plugin for neovim coded in Lua.
24,Lua,ntopng,5338,613,Lua,https://github.com/ntop/ntopng,ntop,238,2023-06-13T08:55:27Z,Web-based Traffic and Security Network Traffic Monitoring
25,Lua,lazy.nvim,5322,125,Lua,https://github.com/folke/lazy.nvim,folke,6,2023-06-12T06:29:59Z,💤 A modern plugin manager for Neovim
26,Lua,lsyncd,5307,463,Lua,https://github.com/lsyncd/lsyncd,lsyncd,161,2023-05-08T08:32:24Z,Lsyncd (Live Syncing Daemon) synchronizes local directories with remote targets
27,Lua,nvim-tree.lua,5088,560,Lua,https://github.com/nvim-tree/nvim-tree.lua,nvim-tree,52,2023-06-12T06:53:57Z,A file explorer tree for neovim written in lua
28,Lua,dotfiles-public,4845,1068,Lua,https://github.com/craftzdog/dotfiles-public,craftzdog,20,2023-05-03T00:07:16Z,My personal dotfiles
29,Lua,Neovim-from-scratch,4669,1141,Lua,https://github.com/LunarVim/Neovim-from-scratch,LunarVim,72,2023-06-06T08:01:18Z,📚 A Neovim config designed from scratch to be understandable
30,Lua,mason.nvim,4645,224,Lua,https://github.com/williamboman/mason.nvim,williamboman,82,2023-06-12T23:17:42Z,"Portable package manager for Neovim that runs everywhere Neovim runs. Easily install and manage LSP servers, DAP servers, linters, and formatters."
31,Lua,DenseNet,4584,1072,Lua,https://github.com/liuzhuang13/DenseNet,liuzhuang13,28,2022-11-18T19:07:04Z,"Densely Connected Convolutional Networks, In CVPR 2017 (Best Paper Award)."
32,Lua,fast-neural-style,4164,820,Lua,https://github.com/jcjohnson/fast-neural-style,jcjohnson,126,2022-11-22T01:14:49Z,Feedforward style transfer
33,Lua,rime-ice,4062,310,Lua,https://github.com/iDvel/rime-ice,iDvel,9,2023-06-13T08:49:30Z,Rime 配置：雾凇拼音 | 长期维护的简体词库
34,Lua,neorg,4002,128,Lua,https://github.com/nvim-neorg/neorg,nvim-neorg,64,2023-06-07T18:57:25Z,Modernity meets insane extensibility. The future of organizing your life in Neovim.
35,Lua,lualine.nvim,3936,389,Lua,https://github.com/nvim-lualine/lualine.nvim,nvim-lualine,78,2023-06-10T22:13:52Z,A blazing fast and easy to configure neovim statusline plugin written in pure lua.
36,Lua,lite-xl,3822,174,Lua,https://github.com/lite-xl/lite-xl,lite-xl,146,2023-06-12T03:51:54Z,A lightweight text editor written in Lua
37,Lua,fairseq-lua,3769,634,Lua,https://github.com/facebookresearch/fairseq-lua,facebookresearch,16,2021-09-17T09:21:31Z,Facebook AI Research Sequence-to-Sequence Toolkit
38,Lua,ngx_lua_waf,3763,1439,Lua,https://github.com/loveshell/ngx_lua_waf,loveshell,57,2022-12-23T09:53:21Z,ngx_lua_waf是一个基于lua-nginx-module(openresty)的web应用防火墙
39,Lua,tokyonight.nvim,3721,264,Lua,https://github.com/folke/tokyonight.nvim,folke,25,2023-05-30T14:41:19Z,"🏙  A clean, dark Neovim theme written in Lua, with support for lsp, treesitter and lots of plugins. Includes additional themes for Kitty, Alacritty, iTerm and Fish."
40,Lua,luvit,3644,379,Lua,https://github.com/luvit/luvit,luvit,83,2023-03-18T00:36:49Z,Lua + libUV + jIT = pure awesomesauce
41,Lua,tokyonight.nvim,3721,264,Lua,https://github.com/folke/tokyonight.nvim,folke,25,2023-05-30T14:41:19Z,"🏙  A clean, dark Neovim theme written in Lua, with support for lsp, treesitter and lots of plugins. Includes additional themes for Kitty, Alacritty, iTerm and Fish."
42,Lua,luvit,3644,379,Lua,https://github.com/luvit/luvit,luvit,83,2023-03-18T00:36:49Z,Lua + libUV + jIT = pure awesomesauce
43,Lua,openresty-best-practices,3461,851,Lua,https://github.com/moonbingbing/openresty-best-practices,moonbingbing,36,2023-02-22T06:23:42Z,
44,Lua,nvim-dap,3446,155,Lua,https://github.com/mfussenegger/nvim-dap,mfussenegger,25,2023-06-10T15:31:46Z,Debug Adapter Protocol client implementation for Neovim
45,Lua,null-ls.nvim,3271,735,Lua,https://github.com/jose-elias-alvarez/null-ls.nvim,jose-elias-alvarez,62,2023-06-12T05:22:31Z,"Use Neovim as a language server to inject LSP diagnostics, code actions, and more via Lua."
46,Lua,trouble.nvim,3268,117,Lua,https://github.com/folke/trouble.nvim,folke,84,2023-06-08T14:00:52Z,"🚦 A pretty diagnostics, references, telescope results, quickfix and location list to help you solve all the trouble your code is causing."
47,Lua,tarantool,3191,357,Lua,https://github.com/tarantool/tarantool,tarantool,1219,2023-06-13T08:37:30Z,Get your data in RAM. Get compute close to data. Enjoy the performance.
48,Lua,gitsigns.nvim,3171,119,Lua,https://github.com/lewis6991/gitsigns.nvim,lewis6991,49,2023-06-11T17:13:31Z,Git integration for buffers
49,Lua,articles,3143,767,Lua,https://github.com/Wscats/articles,Wscats,4,2022-04-25T00:46:45Z,🔖My Learning Notes and Memories - 分享我的学习片段和与你的回忆
50,Lua,deepmask,3110,529,Lua,https://github.com/facebookresearch/deepmask,facebookresearch,46,2019-01-16T17:21:51Z,Torch implementation of DeepMask and SharpMask
51,Lua,which-key.nvim,3056,120,Lua,https://github.com/folke/which-key.nvim,folke,118,2023-05-22T14:41:35Z,💥   Create key bindings that stick. WhichKey is a lua plugin for Neovim 0.5 that displays a popup with possible keybindings of the command you started typing.
52,Lua,PathOfBuilding,3041,1857,Lua,https://github.com/PathOfBuildingCommunity/PathOfBuilding,PathOfBuildingCommunity,558,2023-06-09T17:44:59Z,Offline build planner for Path of Exile.
53,Lua,moonscript,2978,190,Lua,https://github.com/leafo/moonscript,leafo,171,2023-03-22T22:48:53Z,:crescent_moon: A language that compiles to Lua
54,Lua,nmap-vulners,2950,515,Lua,https://github.com/vulnersCom/nmap-vulners,vulnersCom,19,2022-12-16T11:22:30Z,NSE script based on Vulners.com API
55,Lua,vulscan,2942,636,Lua,https://github.com/scipag/vulscan,scipag,0,2023-05-11T05:07:57Z,Advanced vulnerability scanning with Nmap NSE
56,Lua,nvim,2937,152,Lua,https://github.com/catppuccin/nvim,catppuccin,0,2023-06-13T04:50:49Z,🍨 Soothing pastel theme for (Neo)vim
57,Lua,snabb,2902,307,Lua,https://github.com/snabbco/snabb,snabbco,176,2023-06-07T12:02:24Z,Snabb: Simple and fast packet networking
58,Lua,yoru,2887,168,Lua,https://github.com/rxyhn/yoru,rxyhn,24,2023-06-05T22:05:05Z,夜 - Yoru | Aesthetic and Beautiful Awesome  Environment :first_quarter_moon:
59,Lua,awesome-copycats,2878,515,Lua,https://github.com/lcpz/awesome-copycats,lcpz,1,2023-03-10T04:14:35Z,Awesome WM themes
60,Lua,lspsaga.nvim,2839,243,Lua,https://github.com/nvimdev/lspsaga.nvim,nvimdev,23,2023-06-09T06:26:17Z,improve neovim lsp experience
61,Lua,luarocks,2822,414,Lua,https://github.com/luarocks/luarocks,luarocks,232,2023-05-27T16:15:32Z,LuaRocks is the package manager for the Lua programming language.
62,Lua,indent-blankline.nvim,2814,70,Lua,https://github.com/lukas-reineke/indent-blankline.nvim,lukas-reineke,42,2023-05-30T02:05:36Z,Indent guides  for Neovim
