rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
42,Perl,ack2,1492,147,Perl,https://github.com/beyondgrep/ack2,beyondgrep,0,2019-03-19T14:41:58Z,**ack 2 is no longer being maintained.  ack 3 is the latest version.**
43,Perl,LANraragi,1489,112,Perl,https://github.com/Difegue/LANraragi,Difegue,48,2023-07-25T14:05:40Z,Web application for archival and reading of manga/doujinshi. Lightweight and Docker-ready for NAS/servers.
44,Perl,ggplot2-book,1401,644,Perl,https://github.com/hadley/ggplot2-book,hadley,19,2023-07-14T12:14:37Z,ggplot2: elegant graphics for data analysis
45,Perl,XAttacker,1397,519,Perl,https://github.com/Moham3dRiahi/XAttacker,Moham3dRiahi,0,2023-06-10T18:39:13Z,X Attacker Tool ☣ Website Vulnerability Scanner & Auto Exploiter
46,Perl,mha4mysql-manager,1376,493,Perl,https://github.com/yoshinorim/mha4mysql-manager,yoshinorim,54,2020-08-14T16:15:37Z,"Development tree of Master High Availability Manager and tools for MySQL (MHA), Manager part"
47,Perl,checkinpanel,1335,378,Perl,https://github.com/OreosLab/checkinpanel,OreosLab,26,2023-03-18T01:14:01Z,一个主要运行在 𝐞𝐥𝐞𝐜𝐕𝟐𝐏 或 𝐪𝐢𝐧𝐠𝐥𝐨𝐧𝐠 等定时面板，同时支持系统运行环境的签到项目（环境：𝑷𝒚𝒕𝒉𝒐𝒏 3.8+ / 𝑵𝒐𝒅𝒆.𝒋𝒔 10+ / 𝑩𝒂𝒔𝒉 4+ / 𝑶𝒑𝒆𝒏𝑱𝑫𝑲8 / 𝑷𝒆𝒓𝒍5）
48,Perl,i3-starterpack,1332,173,Perl,https://github.com/addy-dclxvi/i3-starterpack,addy-dclxvi,11,2019-11-21T04:01:59Z,"A simple guide (and example of configuration) to install i3 & its and essentials packages, then make them look eye candy."
49,Perl,ModSecurity-nginx,1286,262,Perl,https://github.com/SpiderLabs/ModSecurity-nginx,SpiderLabs,19,2023-05-05T12:36:14Z,ModSecurity v3 Nginx Connector
50,Perl,the-bastion,1281,81,Perl,https://github.com/ovh/the-bastion,ovh,32,2023-07-20T13:42:44Z,"Authentication, authorization, traceability and auditability for SSH accesses."
51,Perl,btrbk,1274,105,Perl,https://github.com/digint/btrbk,digint,173,2023-07-14T17:41:07Z,Tool for creating snapshots and remote backups of btrfs subvolumes
52,Perl,evilgrade,1233,287,Perl,https://github.com/infobyte/evilgrade,infobyte,11,2021-09-01T17:08:27Z,Evilgrade is a modular framework that allows the user to take advantage of poor upgrade implementations by injecting fake updates.
53,Perl,lua-resty-waf,1226,305,Perl,https://github.com/p0pr0ck5/lua-resty-waf,p0pr0ck5,30,2021-10-06T02:12:44Z,High-performance WAF built on the OpenResty stack
54,Perl,backuppc,1223,176,Perl,https://github.com/backuppc/backuppc,backuppc,144,2023-06-06T23:43:27Z,"BackupPC is a high-performance, enterprise-grade system for backing up to a server's disk."
55,Perl,Mojo-Weixin,1221,253,Perl,https://github.com/hexsum/Mojo-Weixin,hexsum,17,2019-09-30T06:40:27Z,使用Perl语言（不会没关系）编写的个人账号微信/weixin/wechat客户端框架（非GUI），可通过插件提供基于HTTP协议的api接口供其他语言或系统调用
56,Perl,ATSCAN,1209,357,Perl,https://github.com/AlisamTechnology/ATSCAN,AlisamTechnology,1,2023-06-29T20:54:05Z,Advanced dork Search & Mass Exploit Scanner
57,Perl,openkore,1171,1021,Perl,https://github.com/OpenKore/openkore,OpenKore,80,2023-07-08T04:47:52Z,A free/open source client and automation tool for Ragnarok Online
58,Perl,Golang-Regex-Tutorial,1157,144,Perl,https://github.com/StefanSchroeder/Golang-Regex-Tutorial,StefanSchroeder,1,2023-02-01T13:54:32Z,Golang - Regular Expression Tutorial
59,Perl,packetfence,1153,269,Perl,https://github.com/inverse-inc/packetfence,inverse-inc,590,2023-07-26T00:00:52Z,"PacketFence is a fully supported, trusted, Free and Open Source network access control (NAC) solution. Boasting an impressive feature set including a captive-portal for registration and remediation, centralized wired and wireless management, powerful BYOD management options, 802.1X support, layer-2 isolation of problematic devices; PacketFence can be used to effectively secure networks small to very large heterogeneous networks."
60,Perl,Betty,1147,1613,Perl,https://github.com/alx-tools/Betty,alx-tools,17,2023-05-06T04:36:54Z,Holberton-style C code checker written in Perl
61,Perl,rainbarf,1138,67,Perl,https://github.com/creaktive/rainbarf,creaktive,2,2022-06-03T18:10:40Z,"it's like Rainmeter, but for CLI!"
62,Perl,git-cal,1110,58,Perl,https://github.com/k4rthik/git-cal,k4rthik,11,2017-02-01T04:38:36Z,github like contributions calendar on terminal
63,Perl,MultiMarkdown,1067,544,Perl,https://github.com/fletcher/MultiMarkdown,fletcher,2,2019-12-27T08:23:28Z,Expanded perl version of John Gruber's original Markdown --- No longer under active development since MMD 3
64,Perl,youtube-viewer,1063,82,Perl,https://github.com/trizen/youtube-viewer,trizen,37,2023-07-14T20:16:53Z,Lightweight YouTube client for Linux
65,Perl,AirChat,1052,156,Perl,https://github.com/lulzlabs/AirChat,lulzlabs,14,2021-12-09T11:29:50Z,Free Communications For Everyone.
66,Perl,SmokePing,1052,165,Perl,https://github.com/oetiker/SmokePing,oetiker,9,2023-06-14T13:47:07Z,The Active Monitoring System
67,Perl,contrib,1051,684,Perl,https://github.com/munin-monitoring/contrib,munin-monitoring,34,2023-07-23T18:40:14Z,"Contributed stuff for munin (plugins, tools, etc...)"
68,Perl,inxi,1046,85,Perl,https://github.com/smxi/inxi,smxi,14,2023-07-25T20:51:51Z,"inxi is a full featured CLI system information tool. It is available in most Linux distribution repositories, and does its best to support the BSDs. "
69,Perl,nodebrew,1046,66,Perl,https://github.com/hokaccha/nodebrew,hokaccha,14,2022-03-19T04:27:49Z,Node.js version manager
70,Perl,vanilla,1042,218,Perl,https://github.com/idevz/vanilla,idevz,3,2019-01-09T05:09:42Z,An OpenResty Lua MVC Web Framework
71,Perl,xcode_shell,1035,405,Perl,https://github.com/webfrogs/xcode_shell,webfrogs,0,2019-09-07T22:35:37Z,shell script that used to auto-build xcode project
72,Perl,Monitorix,1032,172,Perl,https://github.com/mikaku/Monitorix,mikaku,41,2023-05-30T09:39:14Z,"Monitorix is a free, open source, lightweight system monitoring tool."
73,Perl,pixload,1023,236,Perl,https://github.com/sighook/pixload,sighook,6,2023-06-19T19:48:33Z,Image Payload Creating/Injecting tools
74,Perl,speedread,1012,91,Perl,https://github.com/pasky/speedread,pasky,8,2021-03-05T23:55:52Z,A simple terminal-based open source Spritz-alike (per-word RSVP aligned on optimal reading points)
75,Perl,zeroclickinfo-goodies,982,1823,Perl,https://github.com/duckduckgo/zeroclickinfo-goodies,duckduckgo,0,2022-10-14T17:08:10Z,DuckDuckGo Instant Answers based on Perl & JavaScript
76,Perl,thinkpad-ec,972,115,Perl,https://github.com/hamishcoleman/thinkpad-ec,hamishcoleman,71,2023-06-03T09:26:05Z,Infrastructure for examining and patching Thinkpad embedded controller firmware
77,Perl,sortphotos,959,299,Perl,https://github.com/andrewning/sortphotos,andrewning,37,2023-03-28T02:26:39Z,SortPhotos is a Python script that organizes photos and videos into folders using date/time information
78,Perl,code2ebook,947,133,Perl,https://github.com/agentzh/code2ebook,agentzh,0,2019-08-01T22:23:11Z,Generate pretty ebooks in various formats from source trees in various programming languages
79,Perl,fwknop,947,213,Perl,https://github.com/mrash/fwknop,mrash,94,2023-06-14T02:11:05Z,Single Packet Authorization > Port Knocking
80,Perl,convos,941,80,Perl,https://github.com/convos-chat/convos,convos-chat,22,2023-07-19T05:48:07Z, Convos :busts_in_silhouette: is the simplest way to use IRC in your browser
81,Perl,authentic-theme,935,163,Perl,https://github.com/webmin/authentic-theme,webmin,19,2023-07-24T20:07:04Z,Official theme for the best server management panel of the 21st Century
82,Perl,sysadmin-util,930,115,Perl,https://github.com/skx/sysadmin-util,skx,0,2020-03-30T06:57:46Z,Tools for Linux/Unix sysadmins.
83,Perl,enum4linux,919,221,Perl,https://github.com/CiscoCXSecurity/enum4linux,CiscoCXSecurity,5,2023-05-09T22:54:24Z,enum4Linux is a Linux alternative to enum.exe for enumerating data from Windows and Samba hosts
84,Perl,broadcom-bt-firmware,916,139,Perl,https://github.com/winterheart/broadcom-bt-firmware,winterheart,10,2022-10-10T22:24:41Z,Repository for various Broadcom Bluetooth firmware
85,Perl,gdown.pl,911,200,Perl,https://github.com/circulosmeos/gdown.pl,circulosmeos,5,2023-05-12T22:49:54Z,Google Drive direct download of big files
86,Perl,slimserver,906,258,Perl,https://github.com/Logitech/slimserver,Logitech,53,2023-07-18T22:20:50Z,Server for Logitech Squeezebox players. This server is also called Logitech Media Server
87,Perl,gitprep,896,119,Perl,https://github.com/yuki-kimoto/gitprep,yuki-kimoto,35,2023-01-10T02:35:17Z,Portable GitHub system into your own server
88,Perl,ora2pg,889,317,Perl,https://github.com/darold/ora2pg,darold,76,2023-07-25T13:40:44Z,"Ora2Pg is a free tool used to migrate an Oracle database to a PostgreSQL compatible schema. It connects your Oracle database, scan it automatically and extracts its structure or data, it then generates SQL scripts that you can load into PostgreSQL."
89,Perl,st,880,63,Perl,https://github.com/nferraz/st,nferraz,6,2023-05-25T09:32:57Z,simple statistics from the command line
90,Perl,hydra,870,277,Perl,https://github.com/NixOS/hydra,NixOS,295,2023-07-20T12:43:07Z,"Hydra, the Nix-based continuous build system"
91,Perl,asbru-cm,863,125,Perl,https://github.com/asbru-cm/asbru-cm,asbru-cm,102,2023-07-19T05:52:44Z,Ásbrú Connection Manager is a user interface that helps organizing remote terminal sessions and automating repetitive tasks.
92,Perl,dotdotpwn,859,175,Perl,https://github.com/wireghoul/dotdotpwn,wireghoul,2,2022-09-28T02:51:18Z,DotDotPwn - The Directory Traversal Fuzzer
93,Perl,XcodeCoverage,853,326,Perl,https://github.com/jonreid/XcodeCoverage,jonreid,3,2022-10-14T01:39:12Z,Code coverage for Xcode projects (Objective-C only)
94,Perl,clusterssh,847,75,Perl,https://github.com/duncs/clusterssh,duncs,34,2023-06-11T10:40:59Z,Cluster SSH - Cluster Admin Via SSH
95,Perl,otrs,837,459,Perl,https://github.com/OTRS/otrs,OTRS,0,2021-01-14T08:23:31Z,"((OTRS)) Community Edition is one of the most flexible web-based ticketing systems used for Customer Service, Help Desk, IT Service Management. Please note that ((OTRS)) Community Edition offers limited OTRS functionality."
96,Perl,percona-toolkit,833,291,Perl,https://github.com/percona/percona-toolkit,percona,0,2023-07-24T09:52:11Z,Percona Toolkit: a collection of advanced open source command-line tools.
97,Perl,ack1,809,99,Perl,https://github.com/beyondgrep/ack1,beyondgrep,0,2013-08-30T16:08:03Z,"This repository is for ack 1.x, which is **no longer being maintained**.  DO NOT SUBMIT ISSUES HERE.  ack 2.0 has a new GitHub project at"
98,Perl,git-deploy,805,61,Perl,https://github.com/git-deploy/git-deploy,git-deploy,16,2017-06-24T07:44:41Z,Tool to manage using git as a deployment management tool
99,Perl,vmware-scripts,780,472,Perl,https://github.com/lamw/vmware-scripts,lamw,37,2023-06-16T15:29:10Z,Various scripts for VMware based solutions
100,Perl,lm-sensors,772,236,Perl,https://github.com/lm-sensors/lm-sensors,lm-sensors,170,2023-06-14T00:41:40Z,lm-sensors repository
1,PHP,laravel,74133,23849,PHP,https://github.com/laravel/laravel,laravel,0,2023-07-23T09:41:52Z,"Laravel is a web application framework with expressive, elegant syntax. We’ve already laid the foundation for your next big idea — freeing you to create without sweating the small things."
2,PHP,SecLists,47987,23117,PHP,https://github.com/danielmiessler/SecLists,danielmiessler,25,2023-07-12T12:49:47Z,"SecLists is the security tester's companion. It's a collection of multiple types of lists used during security assessments, collected in one place. List types include usernames, passwords, URLs, sensitive data patterns, fuzzing payloads, web shells, and many more."
3,PHP,jQuery-File-Upload,31020,8159,PHP,https://github.com/blueimp/jQuery-File-Upload,blueimp,49,2023-05-25T09:11:07Z,"File Upload widget with multiple file selection, drag&drop support, progress bar, validation and preview images, audio and video for jQuery. Supports cross-domain, chunked and resumable file uploads. Works with any server-side platform (Google App Engine, PHP, Python, Ruby on Rails, Java, etc.) that supports standard HTML form file uploads."
4,PHP,framework,29885,10173,PHP,https://github.com/laravel/framework,laravel,9,2023-07-26T07:09:49Z,The Laravel Framework.
5,PHP,symfony,28540,9152,PHP,https://github.com/symfony/symfony,symfony,590,2023-07-26T09:00:10Z,The Symfony PHP framework
6,PHP,composer,27736,6669,PHP,https://github.com/composer/composer,composer,127,2023-07-26T06:19:20Z,Dependency Manager for PHP
7,PHP,server,23432,3646,PHP,https://github.com/nextcloud/server,nextcloud,2099,2023-07-26T08:07:26Z,"☁️ Nextcloud server, a safe home for all your data"
8,PHP,guzzle,22612,2396,PHP,https://github.com/guzzle/guzzle,guzzle,13,2023-07-25T08:57:17Z,"Guzzle, an extensible PHP HTTP client"
9,PHP,DesignPatternsPHP,21333,4533,PHP,https://github.com/DesignPatternsPHP/DesignPatternsPHP,DesignPatternsPHP,1,2023-05-11T12:01:12Z,sample code for several design patterns in PHP 8
10,PHP,livewire,19977,1084,PHP,https://github.com/livewire/livewire,livewire,0,2023-07-26T08:39:47Z,A full-stack framework for Laravel that takes the pain out of building dynamic UIs.
11,PHP,PHPMailer,19715,9724,PHP,https://github.com/PHPMailer/PHPMailer,PHPMailer,32,2023-07-12T10:16:53Z,The classic email sending library for PHP
12,PHP,monica,19371,1960,PHP,https://github.com/monicahq/monica,monicahq,613,2023-07-26T07:13:27Z,"Personal CRM. Remember everything about your friends, family and business relationships."
13,PHP,phpunit,19238,2191,PHP,https://github.com/sebastianbergmann/phpunit,sebastianbergmann,143,2023-07-26T07:22:01Z,The PHP Unit Testing framework.
14,PHP,CodeIgniter,18215,7734,PHP,https://github.com/bcit-ci/CodeIgniter,bcit-ci,41,2023-07-04T19:21:54Z,Open Source PHP Framework (originally from EllisLab)
15,PHP,matomo,17994,2524,PHP,https://github.com/matomo-org/matomo,matomo-org,2294,2023-07-26T08:58:11Z,Liberating Web Analytics. Star us on Github? +1. Matomo is the leading open alternative to Google Analytics that gives you full control over your data. Matomo lets you easily collect data from websites & apps and visualise this data and extract insights. Privacy is built-in. We love Pull Requests! 
16,PHP,PHP-Parser,16231,941,PHP,https://github.com/nikic/PHP-Parser,nikic,35,2023-07-22T06:55:36Z,A PHP parser written in PHP
17,PHP,Carbon,16204,1261,PHP,https://github.com/briannesbitt/Carbon,briannesbitt,10,2023-07-23T16:29:39Z,A simple PHP API extension for DateTime.
18,PHP,howto-make-more-money,16135,1676,PHP,https://github.com/easychen/howto-make-more-money,easychen,0,2023-01-01T03:55:04Z,"程序员如何优雅的挣零花钱，2.0版，升级为小书了。Most of this not work outside China , so no English translate"
19,PHP,laravel-debugbar,15372,1488,PHP,https://github.com/barryvdh/laravel-debugbar,barryvdh,45,2023-07-26T04:57:49Z,Debugbar for Laravel (Integrates PHP Debug Bar)
20,PHP,koel,14854,1879,PHP,https://github.com/koel/koel,koel,43,2023-07-19T00:56:25Z,🐦 A personal music streaming server that works.
21,PHP,flarum,14179,1506,PHP,https://github.com/flarum/flarum,flarum,0,2023-05-20T18:24:59Z,Simple forum software for building great communities.
22,PHP,yii2,14115,7020,PHP,https://github.com/yiisoft/yii2,yiisoft,469,2023-07-25T15:51:01Z,"Yii 2: The Fast, Secure and Professional PHP Framework"
23,PHP,grav,13941,1388,PHP,https://github.com/getgrav/grav,getgrav,381,2023-07-18T18:41:18Z,"Modern, Crazy Fast, Ridiculously Easy and Amazingly Powerful Flat-File CMS powered by PHP, Markdown, Twig, and Symfony"
24,PHP,Cachet,13156,1562,PHP,https://github.com/CachetHQ/Cachet,CachetHQ,287,2022-12-09T15:28:15Z,📛 An open source status page system for everyone.
25,PHP,whoops,13038,614,PHP,https://github.com/filp/whoops,filp,4,2023-07-13T17:57:31Z,PHP errors for cool kids 
26,PHP,flysystem,12962,797,PHP,https://github.com/thephpleague/flysystem,thephpleague,42,2023-07-18T17:44:21Z,Abstraction for local and remote filesystems
27,PHP,PhpSpreadsheet,12342,3132,PHP,https://github.com/PHPOffice/PhpSpreadsheet,PHPOffice,168,2023-07-24T05:47:39Z,A pure PHP library for reading and writing spreadsheet files
28,PHP,phabricator,12323,1696,PHP,https://github.com/phacility/phabricator,phacility,0,2023-06-07T18:34:39Z,"Effective June 1, 2021: Phabricator is no longer actively maintained."
29,PHP,uuid,12154,505,PHP,https://github.com/ramsey/uuid,ramsey,14,2023-07-18T08:40:42Z,:snowflake: A PHP library for generating universally unique identifiers (UUIDs).
30,PHP,PHP-CS-Fixer,12024,1524,PHP,https://github.com/PHP-CS-Fixer/PHP-CS-Fixer,PHP-CS-Fixer,191,2023-07-26T06:56:57Z,A tool to automatically fix PHP Coding Standards issues
