rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
17,MATLAB,Coding-Guide,1447,190,MATLAB,https://github.com/ecmadao/Coding-Guide,ecmadao,0,2022-07-12T04:03:24Z,自己随手记录的东西
18,MATLAB,matlab2tikz,1406,315,MATLAB,https://github.com/matlab2tikz/matlab2tikz,matlab2tikz,231,2023-10-09T11:24:44Z,This program converts MATLAB®/Octave figures to TikZ/pgfplots figures for smooth integration into LaTeX.
19,MATLAB,crfasrnn,1334,460,MATLAB,https://github.com/torrvision/crfasrnn,torrvision,46,2019-11-30T13:17:39Z,This repository contains the source code for the semantic image segmentation method described in the ICCV 2015 paper: Conditional Random Fields as Recurrent Neural Networks. http://crfasrnn.torr.vision/
20,MATLAB,DnCNN,1292,522,MATLAB,https://github.com/cszn/DnCNN,cszn,36,2021-10-09T22:04:36Z,"Beyond a Gaussian Denoiser: Residual Learning of Deep CNN for Image Denoising (TIP, 2017)"
21,MATLAB,omniglot,1285,357,MATLAB,https://github.com/brendenlake/omniglot,brendenlake,0,2023-02-01T21:28:32Z,Omniglot data set for one-shot learning
22,MATLAB,R-FCN,1239,545,MATLAB,https://github.com/daijifeng001/R-FCN,daijifeng001,30,2017-05-05T15:50:59Z,R-FCN: Object Detection via Region-based Fully Convolutional Networks
23,MATLAB,PlatEMO,1195,421,MATLAB,https://github.com/BIMK/PlatEMO,BIMK,57,2023-10-06T04:39:24Z,Evolutionary multi-objective optimization platform
24,MATLAB,export_fig,1192,351,MATLAB,https://github.com/altmany/export_fig,altmany,33,2023-07-05T21:52:51Z,A MATLAB toolbox for exporting publication quality figures
25,MATLAB,machine-learning-coursera-1,1130,915,MATLAB,https://github.com/Borye/machine-learning-coursera-1,Borye,0,2019-07-28T13:49:39Z,This repo is specially created for all the work done my me as a part of Coursera's Machine Learning Course.
26,MATLAB,tiny,1128,324,MATLAB,https://github.com/peiyunh/tiny,peiyunh,5,2020-03-21T02:04:30Z,"Tiny Face Detector, CVPR 2017"
27,MATLAB,robotics-toolbox-matlab,1099,428,MATLAB,https://github.com/petercorke/robotics-toolbox-matlab,petercorke,78,2023-01-01T21:23:11Z,Robotics Toolbox for MATLAB
28,MATLAB,matlab-schemer,1096,266,MATLAB,https://github.com/scottclowe/matlab-schemer,scottclowe,12,2023-06-09T16:21:05Z,Apply and save color schemes in MATLAB with ease.
29,MATLAB,Coursera-Machine-Learning-Stanford,1084,769,MATLAB,https://github.com/atinesh-s/Coursera-Machine-Learning-Stanford,atinesh-s,2,2023-04-04T13:28:55Z,Machine learning-Stanford University
30,MATLAB,BPL,965,312,MATLAB,https://github.com/brendenlake/BPL,brendenlake,0,2015-12-28T20:48:56Z,Bayesian Program Learning model for one-shot learning
31,MATLAB,awesome-low-light-image-enhancement,945,171,MATLAB,https://github.com/dawnlh/awesome-low-light-image-enhancement,dawnlh,0,2023-10-06T04:46:53Z,This is a resouce list for low light image enhancement
32,MATLAB,Gait-Tracking-With-x-IMU,893,404,MATLAB,https://github.com/xioTechnologies/Gait-Tracking-With-x-IMU,xioTechnologies,22,2017-08-03T13:31:31Z,
33,MATLAB,convnet-burden,893,114,MATLAB,https://github.com/albanie/convnet-burden,albanie,5,2019-01-17T11:15:00Z,Memory consumption and FLOP count estimates for convnets
34,MATLAB,activityrecognition,882,351,MATLAB,https://github.com/jindongwang/activityrecognition,jindongwang,1,2019-08-20T05:46:37Z,Resources about activity recognition-行为识别资料
35,MATLAB,MATLAB-Simulink-Challenge-Project-Hub,841,212,MATLAB,https://github.com/mathworks/MATLAB-Simulink-Challenge-Project-Hub,mathworks,0,2023-09-01T16:06:30Z,This MATLAB and Simulink Challenge Project Hub contains a list of research and design project ideas. These projects will help you gain practical experience and insight into technology trends and industry directions.
36,MATLAB,toolbox,829,502,MATLAB,https://github.com/pdollar/toolbox,pdollar,32,2019-05-06T18:46:16Z,Piotr's Image & Video Matlab Toolbox
37,MATLAB,Octave,819,517,MATLAB,https://github.com/schneems/Octave,schneems,5,2021-07-02T19:34:38Z,"my octave exercises for 2011 stanford machine learning class, posted after the due date of course"
38,MATLAB,machine-learning-octave,803,240,MATLAB,https://github.com/trekhleb/machine-learning-octave,trekhleb,0,2020-07-08T05:58:17Z,🤖 MatLab/Octave examples of popular machine learning algorithms with code examples and mathematics being explained
39,MATLAB,edges,801,367,MATLAB,https://github.com/pdollar/edges,pdollar,17,2019-12-02T22:40:33Z,Structured Edge Detection Toolbox
40,MATLAB,VAD,796,228,MATLAB,https://github.com/jtkim-kaist/VAD,jtkim-kaist,30,2021-06-09T07:28:56Z,"Voice activity detection (VAD) toolkit including DNN, bDNN, LSTM and ACAM based VAD. We also provide our directly recorded dataset."
41,MATLAB,lrslibrary,777,372,MATLAB,https://github.com/andrewssobral/lrslibrary,andrewssobral,2,2023-03-15T11:54:14Z,Low-Rank and Sparse Tools for Background Modeling and Subtraction in Videos
42,MATLAB,fieldtrip,751,715,MATLAB,https://github.com/fieldtrip/fieldtrip,fieldtrip,89,2023-10-13T08:27:26Z,"The MATLAB toolbox for MEG, EEG and iEEG analysis"
43,MATLAB,gramm,737,208,MATLAB,https://github.com/piermorel/gramm,piermorel,32,2021-11-03T07:35:43Z,Gramm is a complete data visualization toolbox for Matlab. It provides an easy to use and high-level interface to produce publication-quality plots of complex data with varied statistical visualizations. Gramm is inspired by R's ggplot2 library.
44,MATLAB,face_verification_experiment,719,327,MATLAB,https://github.com/AlfredXiangWu/face_verification_experiment,AlfredXiangWu,2,2017-02-10T09:19:33Z,Original Caffe Version for LightCNN-9. Highly recommend to use PyTorch Version (https://github.com/AlfredXiangWu/LightCNN) 
45,MATLAB,Image-Harmonization-Dataset-iHarmony4,718,95,MATLAB,https://github.com/bcmi/Image-Harmonization-Dataset-iHarmony4,bcmi,0,2023-02-10T07:10:33Z,"[CVPR 2020] The first large-scale public benchmark dataset for image harmonization. The code used in our paper ""DoveNet: Deep Image Harmonization via Domain Verification"", CVPR2020. Useful for image harmonization, image composition, etc."
46,MATLAB,Total-Text-Dataset,702,142,MATLAB,https://github.com/cs-chan/Total-Text-Dataset,cs-chan,4,2023-10-05T05:13:30Z,"Total Text Dataset. It consists of 1555 images with more than 3 different text orientations: Horizontal, Multi-Oriented, and Curved, one of a kind."
47,MATLAB,quadrotor,680,260,MATLAB,https://github.com/yrlu/quadrotor,yrlu,8,2022-07-05T07:23:42Z,"Quadrotor control, path planning and trajectory optimization"
48,MATLAB,NTURGB-D,649,174,MATLAB,https://github.com/shahroudy/NTURGB-D,shahroudy,19,2022-02-18T07:49:02Z,"Info and sample codes for ""NTU RGB+D Action Recognition Dataset"""
49,MATLAB,mexopencv,648,318,MATLAB,https://github.com/kyamagu/mexopencv,kyamagu,37,2020-10-23T01:25:05Z,Collection and a development kit of matlab mex functions for OpenCV library
50,MATLAB,hctsa,641,274,MATLAB,https://github.com/benfulcher/hctsa,benfulcher,9,2023-10-12T23:04:13Z,Highly comparative time-series analysis
51,MATLAB,IMUCalibration-Gesture,640,254,MATLAB,https://github.com/shenshikexmu/IMUCalibration-Gesture,shenshikexmu,0,2023-10-09T07:22:51Z,calibration for Imu and show gesture
52,MATLAB,Mathematics,633,248,MATLAB,https://github.com/Ewenwan/Mathematics,Ewenwan,2,2020-09-12T02:38:03Z,数学知识点滴积累  矩阵 数值优化 神经网络反向传播 图优化 概率论 随机过程 卡尔曼滤波 粒子滤波 数学函数拟合
53,MATLAB,cnn-for-image-retrieval,629,228,MATLAB,https://github.com/willard-yuan/cnn-for-image-retrieval,willard-yuan,1,2021-01-05T04:45:05Z,":sunrise:The code of post ""Image retrieval using MatconvNet and pre-trained imageNet"""
54,MATLAB,siamese-fc,610,225,MATLAB,https://github.com/bertinetto/siamese-fc,bertinetto,33,2019-05-16T10:10:53Z,Arbitrary object tracking at 50-100 FPS with Fully Convolutional Siamese networks.
55,MATLAB,Awesome-Speech-Enhancement,610,140,MATLAB,https://github.com/nanahou/Awesome-Speech-Enhancement,nanahou,5,2020-12-01T10:20:50Z,A tutorial for Speech Enhancement researchers and practitioners. The purpose of this repo is to organize the world’s resources for speech enhancement and make them universally accessible and useful.
56,MATLAB,ECO,604,248,MATLAB,https://github.com/martin-danelljan/ECO,martin-danelljan,14,2019-10-24T11:11:11Z,Matlab implementation of the ECO tracker.
57,MATLAB,vgg_face2,597,109,MATLAB,https://github.com/ox-vgg/vgg_face2,ox-vgg,5,2020-02-18T15:30:05Z,
58,MATLAB,hashing-baseline-for-image-retrieval,597,251,MATLAB,https://github.com/willard-yuan/hashing-baseline-for-image-retrieval,willard-yuan,4,2022-04-16T14:29:21Z,:octocat:Various hashing methods for image retrieval and serves as the baselines
59,MATLAB,ICNet,596,199,MATLAB,https://github.com/hszhao/ICNet,hszhao,27,2022-04-15T20:07:00Z,"ICNet for Real-Time Semantic Segmentation on High-Resolution Images, ECCV2018"
60,MATLAB,refinenet,581,159,MATLAB,https://github.com/guosheng/refinenet,guosheng,0,2019-06-01T05:40:49Z, RefineNet: Multi-Path Refinement Networks for High-Resolution Semantic Segmentation
61,MATLAB,voc-dpm,574,313,MATLAB,https://github.com/rbgirshick/voc-dpm,rbgirshick,19,2017-04-03T16:06:41Z,Object detection system using deformable part models (DPMs) and latent SVM (voc-release5). You may want to use the latest tarball on my website. The github code may include code changes that have not been tested as thoroughly and will not necessarily reproduce the results on the website.
62,MATLAB,gptoolbox,573,162,MATLAB,https://github.com/alecjacobson/gptoolbox,alecjacobson,50,2023-09-27T01:26:35Z,Matlab toolbox for Geometry Processing.
63,MATLAB,BeatTheBookie,568,148,MATLAB,https://github.com/Lisandro79/BeatTheBookie,Lisandro79,0,2021-10-04T15:11:23Z,Betting Strategy to Beat the Bookies at Football Games
64,MATLAB,MIMO_OFDM,568,239,MATLAB,https://github.com/LyricYang/MIMO_OFDM,LyricYang,1,2018-05-11T06:28:47Z,《MIMO-OFDM无线通信技术及MATLAB实现》随书源码
65,MATLAB,SelfExSR,556,269,MATLAB,https://github.com/jbhuang0604/SelfExSR,jbhuang0604,7,2016-05-31T16:29:23Z,Single Image Super-Resolution from Transformed Self-Exemplars (CVPR 2015)
66,MATLAB,IRCNN,555,175,MATLAB,https://github.com/cszn/IRCNN,cszn,11,2021-10-09T22:03:58Z,"Learning Deep CNN Denoiser Prior for Image Restoration (CVPR, 2017) (Matlab)"
67,MATLAB,Detect-Track,547,107,MATLAB,https://github.com/feichtenhofer/Detect-Track,feichtenhofer,18,2018-07-03T16:38:41Z,"Code release for ""Detect to Track and Track to Detect"", ICCV 2017"
68,MATLAB,kalibr_allan,538,211,MATLAB,https://github.com/rpng/kalibr_allan,rpng,8,2020-06-21T16:54:04Z,IMU Allan standard deviation charts for use with Kalibr and inertial kalman filters.
69,MATLAB,chebfun,538,136,MATLAB,https://github.com/chebfun/chebfun,chebfun,150,2023-10-11T06:38:29Z,Chebfun:  numerical computing with functions.
70,MATLAB,MATLABRobotics,537,315,MATLAB,https://github.com/AtsushiSakai/MATLABRobotics,AtsushiSakai,2,2018-11-10T23:36:18Z,MATLAB sample codes for mobile robot navigation
71,MATLAB,Stanford-Machine-Learning-Course,523,361,MATLAB,https://github.com/zhouxc/Stanford-Machine-Learning-Course,zhouxc,0,2011-12-25T10:04:23Z,machine learning course programming exercise
72,MATLAB,cfnet,522,154,MATLAB,https://github.com/bertinetto/cfnet,bertinetto,24,2018-05-31T13:59:08Z,[CVPR'17] Training a Correlation Filter end-to-end allows lightweight networks of 2 layers (600 kB) to high performance at fast speed..
73,MATLAB,SFD,517,136,MATLAB,https://github.com/sfzhang15/SFD,sfzhang15,1,2018-10-17T15:02:16Z,"S³FD: Single Shot Scale-invariant Face Detector, ICCV, 2017"
74,MATLAB,NaveGo,504,204,MATLAB,https://github.com/rodralez/NaveGo,rodralez,9,2023-05-06T22:38:16Z,NaveGo: an open-source MATLAB/GNU Octave toolbox for processing integrated navigation systems and performing inertial sensors analysis.
75,MATLAB,CBIG,504,361,MATLAB,https://github.com/ThomasYeoLab/CBIG,ThomasYeoLab,9,2023-10-02T07:02:43Z,
76,MATLAB,automated-driving-control,502,255,MATLAB,https://github.com/VincentWong3/automated-driving-control,VincentWong3,7,2020-12-04T13:45:46Z,
77,MATLAB,SAR-Synthetic-Aperture-Radar,498,195,MATLAB,https://github.com/denkywu/SAR-Synthetic-Aperture-Radar,denkywu,0,2020-07-20T02:47:46Z,"合成孔径雷达 相关。研究生期间学习 SAR/InSAR/PolSAR 相关的代码和总结，毕业后已经离开这个领域了。分享出来，仅此纪念。1）SAR: 成像算法，RD，CS，Radarsat-1数据成像处理。2）InSAR: 人造场景原始回波仿真、成像及干涉处理。包括平地场景和圆锥形场景。3）PolSAR: 极化定标算法，Whitt, PARC, Quegan, Ainsworth。详见 readme.md"
78,MATLAB,OptimTraj,496,195,MATLAB,https://github.com/MatthewPeterKelly/OptimTraj,MatthewPeterKelly,27,2023-06-06T00:37:01Z,A trajectory optimization library for Matlab
79,MATLAB,MatlabFunc,487,255,MATLAB,https://github.com/ZJULearning/MatlabFunc,ZJULearning,0,2020-10-02T15:25:17Z,Matlab codes for feature learning
80,MATLAB,netvlad,485,118,MATLAB,https://github.com/Relja/netvlad,Relja,0,2017-07-22T17:41:15Z,NetVLAD: CNN architecture for weakly supervised place recognition
81,MATLAB,eeglab,479,229,MATLAB,https://github.com/sccn/eeglab,sccn,74,2023-10-06T15:57:51Z,EEGLAB is an open source signal processing environment for electrophysiological signals running on Matlab and developed at the SCCN/UCSD
82,MATLAB,AMSoftmax,478,130,MATLAB,https://github.com/happynear/AMSoftmax,happynear,6,2018-08-03T02:13:10Z,A simple yet effective loss function for face verification.
83,MATLAB,fashion-detection,472,111,MATLAB,https://github.com/liuziwei7/fashion-detection,liuziwei7,5,2021-10-09T02:24:08Z,Fashion Detection in the Wild (Deep Clothes Detector)
84,MATLAB,Exclusively-Dark-Image-Dataset,469,97,MATLAB,https://github.com/cs-chan/Exclusively-Dark-Image-Dataset,cs-chan,8,2023-08-29T07:46:58Z,"Exclusively Dark (ExDARK) dataset which to the best of our knowledge, is the largest collection of low-light images taken in very low-light environments to twilight (i.e 10 different conditions) to-date with image class and object level annotations."
85,MATLAB,OpenCE,467,145,MATLAB,https://github.com/baidut/OpenCE,baidut,6,2018-06-28T09:14:34Z,Contrast Enhancement Techniques for low-light images 
86,MATLAB,PIDtoolbox,464,59,MATLAB,https://github.com/bw1129/PIDtoolbox,bw1129,5,2023-09-03T20:14:58Z,PIDtoolbox is a set of graphical tools for analyzing blackbox log data
87,MATLAB,2DASL,463,115,MATLAB,https://github.com/XgTu/2DASL,XgTu,27,2020-06-14T14:36:35Z,The code (pytorch for testing & matlab for 3D plot and evaluation) for our project: Joint 3D Face Reconstruction and Dense Face Alignment from A Single Image with 2D-Assisted Self-Supervised Learning （2DASL）
88,MATLAB,Smart-Algorithm,460,141,MATLAB,https://github.com/LiYangSir/Smart-Algorithm,LiYangSir,2,2020-05-10T13:43:07Z,"智能算法-遗传算法、蚁群算法、粒子群算法实现。实现版本Java,Python,MatLab多版本实现"
89,MATLAB,DeepXi,458,119,MATLAB,https://github.com/anicolson/DeepXi,anicolson,5,2022-02-17T04:28:56Z,Deep Xi: A deep learning approach to a priori SNR estimation implemented in TensorFlow 2/Keras. For speech enhancement and robust ASR.
90,MATLAB,clothing-co-parsing,449,119,MATLAB,https://github.com/bearpaw/clothing-co-parsing,bearpaw,4,2019-05-21T22:12:02Z,"CCP dataset from ""Clothing Co-Parsing by Joint Image Segmentation and Labeling "" (CVPR 2014)"
91,MATLAB,Image-Fusion,447,84,MATLAB,https://github.com/Linfeng-Tang/Image-Fusion,Linfeng-Tang,8,2023-06-15T02:24:39Z,Deep Learning-based Image Fusion: A Survey
92,MATLAB,FaceVerification,443,235,MATLAB,https://github.com/happynear/FaceVerification,happynear,55,2023-06-27T13:07:05Z,"An Experimental Implementation of Face Verification, 96.8% on LFW."
93,MATLAB,TIGRE,442,157,MATLAB,https://github.com/CERN/TIGRE,CERN,73,2023-10-05T13:05:38Z,TIGRE: Tomographic Iterative GPU-based Reconstruction Toolbox
94,MATLAB,bnt,442,249,MATLAB,https://github.com/bayesnet/bnt,bayesnet,70,2019-09-20T04:14:10Z,Bayes Net Toolbox for Matlab
95,MATLAB,MBeautifier,438,67,MATLAB,https://github.com/davidvarga/MBeautifier,davidvarga,22,2023-02-09T14:09:24Z,"MBeautifier is a MATLAB source code formatter, beautifier. It can be used directly in the MATLAB Editor and it is configurable."
96,MATLAB,RankIQA,437,114,MATLAB,https://github.com/xialeiliu/RankIQA,xialeiliu,16,2019-02-19T14:26:08Z,The rep for the RankIQA paper in ICCV 2017 
97,MATLAB,automatic-driving-decision-and-planning-for-matlab,435,201,MATLAB,https://github.com/VincentWong3/automatic-driving-decision-and-planning-for-matlab,VincentWong3,3,2022-08-06T16:42:56Z,
98,MATLAB,LapSRN,434,118,MATLAB,https://github.com/phoenix104104/LapSRN,phoenix104104,4,2017-12-09T18:38:42Z,Deep Laplacian Pyramid Networks for Fast and Accurate Super-Resolution (CVPR 2017)
99,MATLAB,jgt-code,428,73,MATLAB,https://github.com/erich666/jgt-code,erich666,0,2023-08-28T20:54:10Z,"Code developed for articles in the ""Journal of Graphics Tools"""
100,MATLAB,Exposure_Correction,428,53,MATLAB,https://github.com/mahmoudnafifi/Exposure_Correction,mahmoudnafifi,3,2021-08-14T17:21:52Z,"Project page of the paper ""Learning Multi-Scale Photo Exposure Correction"" (CVPR 2021). "
1,Objective-C,AFNetworking,33355,10410,Objective-C,https://github.com/AFNetworking/AFNetworking,AFNetworking,0,2023-01-17T19:30:05Z,"A delightful networking framework for iOS, macOS, watchOS, and tvOS."
2,Objective-C,SDWebImage,24686,5940,Objective-C,https://github.com/SDWebImage/SDWebImage,SDWebImage,64,2023-10-10T07:59:57Z,Asynchronous image downloader with cache support as a UIImageView category
3,Objective-C,WeChatExtension-ForMac,21293,3564,Objective-C,https://github.com/MustangYM/WeChatExtension-ForMac,MustangYM,854,2023-07-19T14:53:21Z,Mac微信功能拓展/微信插件/微信小助手(A plugin for Mac WeChat)
4,Objective-C,GPUImage,20119,4657,Objective-C,https://github.com/BradLarson/GPUImage,BradLarson,907,2023-10-03T09:00:46Z,An open source iOS framework for GPU-based image and video processing
5,Objective-C,Masonry,18057,3186,Objective-C,https://github.com/SnapKit/Masonry,SnapKit,125,2023-04-13T18:23:56Z,"Harness the power of AutoLayout NSLayoutConstraints with a simplified, chainable and expressive syntax. Supports iOS and OSX Auto Layout"
